id,peso,grasa,visibilidad,tipo,precio minorista maximo,id tienda unica,inaguracion,tamanho,ubicacion,tipo de tienda,ventas
FDP39,12.65,Bajo,0.069565759,Carne,52.4324,OUT045,2002,,Sede 2,Supermercado Tipo1,571.2564
FDG29,,Bajo,0.056019324,Congelados,40.0454,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,419.454
DRH15,8.775,Bajo,0.109911272,Diariamente,41.9428,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1537.998
FDT11,5.94,Regular,0.029366813,Panes,187.7556,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3755.112
FDU48,18.85,Bajo,0.055347985,Productos para hornear,131.5284,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1581.9408
FDY12,9.8,Regular,0,Productos para hornear,49.2008,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,657.8104
FDS44,12.65,Regular,0.156926608,Frutas y Vegetales,238.3538,OUT017,2007,,Sede 2,Supermercado Tipo1,5528.1374
NCP06,20.7,Bajo,0.039405676,Productos de casa,149.8366,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2267.049
DRH23,14.65,Bajo,0.170176516,Bebidas Fuertes,55.2614,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,718.3982
FDA16,,Bajo,0.033777629,Congelados,222.8456,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,7073.4592
FDT45,15.85,Bajo,0.057546914,Snack,55.8956,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,491.3604
FDE56,17.25,Regular,0.160095901,Frutas y Vegetales,61.5194,OUT017,2007,,Sede 2,Supermercado Tipo1,1052.6298
FDA40,16,Regular,0.099832728,Congelados,87.4856,OUT017,2007,,Sede 2,Supermercado Tipo1,263.6568
FDA39,6.32,Bajo,0.012717946,Carne,40.2822,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,628.5152
NCB19,6.525,LF,0.090278634,Productos de casa,86.7882,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1975.4286
FDZ34,6.695,Bajo,0,Starchy Foods,191.882,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3861.64
FDV22,14.85,Regular,0.009958941,Snack,157.963,OUT045,2002,,Sede 2,Supermercado Tipo1,2816.334
FDO40,17.1,Bajo,0.032678839,Congelados,150.7392,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3131.9232
FDD21,10.3,Regular,0,Frutas y Vegetales,115.0176,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,4122.6336
FDO36,19.7,Bajo,0.077849003,Productos para hornear,179.166,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3056.022
FDV34,10.695,Regular,0.011443222,Snack,73.5038,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1478.076
NCY18,7.285,Bajo,0.031214809,Productos de casa,177.1054,OUT045,2002,,Sede 2,Supermercado Tipo1,2626.581
NCM54,17.7,LF,0.051146565,Productos de casa,127.3678,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,3306.3628
FDB59,18.25,Bajo,0.015302653,Snack,198.0084,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,793.6336
FDS45,5.175,Regular,0.04937018,Snack,106.7622,OUT010,1998,,Sede 3,Abarrotes,211.7244
FDV24,5.635,Bajo,0,Productos para hornear,148.705,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1198.44
FDD46,6.035,Bajo,0.236433601,Snack,155.5998,OUT010,1998,,Sede 3,Abarrotes,153.7998
FDQ39,14.8,Bajo,0.081372267,Carne,191.4846,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,3057.3536
FDD52,18.25,Regular,0.18329488,Diariamente,111.657,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1537.998
FDL39,16.1,Regular,0.06358934,Diariamente,179.4318,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,360.8636
FDV02,16.75,Bajo,0.060792265,Diariamente,170.4106,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,513.3318
FDE11,17.7,Regular,0,Starchy Foods,184.3924,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,4257.1252
NCU54,8.88,Bajo,0.098775709,Productos de casa,208.927,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,7130.718
FDR43,18.2,Bajo,0.270300331,Frutas y Vegetales,38.319,OUT010,1998,,Sede 3,Abarrotes,109.857
FDD51,11.15,Bajo,0.119852889,Diariamente,44.9744,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,498.0184
FDO60,20,LF,0.034563936,Productos para hornear,45.3086,OUT017,2007,,Sede 2,Supermercado Tipo1,490.6946
NCS06,7.935,Bajo,0.031710329,Productos de casa,263.091,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,5522.811
FDX50,20.1,LF,0.074778547,Diariamente,110.7228,OUT045,2002,,Sede 2,Supermercado Tipo1,1657.842
FDQ55,13.65,Regular,0.013035609,Frutas y Vegetales,114.7834,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3455.502
FDL52,6.635,Regular,0.046277956,Congelados,36.7506,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,75.9012
FDK52,18.25,Bajo,0.0793795,Congelados,226.1062,OUT045,2002,,Sede 2,Supermercado Tipo1,6771.186
NCO02,11.15,Bajo,0.073783159,Otros,66.0142,OUT017,2007,,Sede 2,Supermercado Tipo1,988.713
NCO30,19.5,Bajo,0.01572192,Productos de casa,185.6608,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,918.804
FDA33,6.48,LF,0.033952603,Snack,148.2076,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3399.5748
FDB12,11.15,Regular,0.105220024,Productos para hornear,102.7648,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1142.5128
FDT40,5.985,Bajo,0.095715608,Congelados,125.8678,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3560.6984
NCO05,7.27,Bajo,0.046822808,Higiene,99.3384,OUT017,2007,,Sede 2,Supermercado Tipo1,2759.0752
FDR32,6.78,Regular,0,Frutas y Vegetales,227.5694,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3653.9104
FDM04,9.195,Regular,0.04731256,Congelados,50.7666,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,512.666
DRL01,19.5,Regular,0.077108099,Bebidas Suaves,232.8958,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,5608.6992
FDQ56,6.59,Bajo,0.106027474,Frutas y Vegetales,83.9908,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1426.1436
FDH08,7.51,Bajo,0.01742908,Frutas y Vegetales,229.601,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,6201.927
NCQ06,,Bajo,0.073229342,Productos de casa,254.1014,OUT019,1985,Pequeño,Sede 1,Abarrotes,255.0014
FDG16,,Bajo,0.157257637,Congelados,215.0192,OUT019,1985,Pequeño,Sede 1,Abarrotes,1078.596
FDZ40,,Bajo,0.039988162,Congelados,55.7298,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1024.6662
FDY51,12.5,Bajo,0.081119484,Carne,220.0798,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1322.2788
NCN41,17,Bajo,0.052421981,Higiene,123.773,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1231.73
NCM17,,Bajo,0.070791391,Higiene,46.4086,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2007.387
FDP39,12.65,Bajo,0.069817659,Carne,53.5324,OUT017,2007,,Sede 2,Supermercado Tipo1,830.9184
FDZ08,12.5,Regular,0.109971578,Frutas y Vegetales,82.7592,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,577.9144
FDU03,18.7,Regular,0.091950972,Carne,184.2292,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1277.0044
FDZ49,11,Regular,0.133145617,Enlatados,218.4798,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2203.798
NCX30,,LF,0.046609281,Productos de casa,248.6776,OUT019,1985,Pequeño,Sede 1,Abarrotes,495.3552
FDV08,7.35,Bajo,0.028652919,Frutas y Vegetales,40.5454,OUT045,2002,,Sede 2,Supermercado Tipo1,545.2902
FDB15,10.895,Bajo,0.136696892,Diariamente,264.5568,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,5536.7928
FDY49,17.2,Regular,0.012002075,Enlatados,165.3184,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,990.7104
FDF24,15.5,reg,0.025513973,Productos para hornear,83.7934,OUT017,2007,,Sede 2,Supermercado Tipo1,1474.0812
DRK47,7.905,Bajo,0.064194304,Bebidas Fuertes,229.4694,OUT045,2002,,Sede 2,Supermercado Tipo1,2055.3246
DRD37,9.8,Bajo,0.013920032,Bebidas Suaves,45.006,OUT017,2007,,Sede 2,Supermercado Tipo1,792.302
FDH40,11.6,Regular,0.079251097,Congelados,79.2276,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,649.8208
FDL12,,Regular,0.121043709,Productos para hornear,59.422,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1078.596
FDW11,,Bajo,0.048545853,Panes,60.1194,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1114.5492
NCE06,5.825,LF,0.091467933,Productos de casa,159.7894,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1294.3152
FDF32,16.35,Bajo,0,Frutas y Vegetales,196.3426,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1384.1982
DRI47,14.7,Bajo,0.020916223,Bebidas Fuertes,141.8128,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1869.5664
DRA12,11.6,LF,0,Bebidas Suaves,141.9154,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,992.7078
FDX45,16.75,Bajo,0.104768536,Snack,155.163,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2972.797
FDR35,12.5,Bajo,0.020680499,Panes,197.2742,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2587.9646
FDK03,12.6,Regular,0.123727659,Diariamente,253.0356,OUT010,1998,,Sede 3,Abarrotes,254.3356
NCJ18,12.35,Bajo,0.163805509,Productos de casa,117.6124,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3910.9092
FDN48,13.35,Bajo,0.065082452,Productos para hornear,93.0804,OUT045,2002,,Sede 2,Supermercado Tipo1,2113.2492
FDZ59,,Regular,0.182128363,Productos para hornear,165.65,OUT019,1985,Pequeño,Sede 1,Abarrotes,665.8
FDB57,,Regular,0.01871404,Frutas y Vegetales,223.4772,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,7116.0704
DRP35,,Bajo,0.159096908,Bebidas Fuertes,129.3336,OUT019,1985,Pequeño,Sede 1,Abarrotes,127.8336
FDZ59,6.63,Regular,0.103935018,Productos para hornear,166.85,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,5326.4
FDU58,6.61,Regular,0.029129907,Snack,188.4898,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,4677.245
FDL09,19.6,Regular,0.128011859,Snack,166.8816,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1845.5976
FDY38,13.6,Regular,0.119850541,Diariamente,234.53,OUT017,2007,,Sede 2,Supermercado Tipo1,6524.84
FDI46,,Bajo,0.073985248,Snack,252.5724,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3271.7412
FDL03,19.25,Regular,0.027233781,Carne,197.511,OUT017,2007,,Sede 2,Supermercado Tipo1,982.055
DRC25,,Bajo,0.079440262,Bebidas Suaves,86.7882,OUT019,1985,Pequeño,Sede 1,Abarrotes,85.8882
FDU60,20,Regular,0.060022526,Productos para hornear,168.7132,OUT045,2002,,Sede 2,Supermercado Tipo1,6426.3016
FDP25,,Bajo,0.02110482,Enlatados,217.0824,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,6769.8544
FDO57,20.75,Bajo,0.181958524,Snack,161.0578,OUT010,1998,,Sede 3,Abarrotes,481.3734
FDQ09,7.235,Bajo,0.058222587,Snack,114.8834,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3340.3186
NCY05,,Bajo,0.054723717,Higiene,36.6874,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1058.622
FDA20,6.78,Bajo,0.066724663,Frutas y Vegetales,187.724,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1491.392
FDF16,7.3,Bajo,0.144167934,Congelados,146.3076,OUT010,1998,,Sede 3,Abarrotes,886.8456
NCG07,12.3,Bajo,0.052458358,Productos de casa,188.753,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3795.06
FDR46,16.85,Bajo,0.139985583,Snack,145.276,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2490.092
FDP22,14.65,Regular,0.099286298,Snack,49.8666,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,563.9326
FDL45,15.6,Bajo,0.037680711,Snack,123.7704,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3129.26
NCF42,17.35,Bajo,0.168064909,Productos de casa,176.2712,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1230.3984
FDD04,16,Bajo,0.090111173,Diariamente,141.3154,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3261.7542
FDC45,17,Bajo,0.136286138,Frutas y Vegetales,170.9106,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1197.7742
FDI40,11.5,reg,0.125857678,Congelados,100.5358,OUT045,2002,,Sede 2,Supermercado Tipo1,2111.2518
FDQ11,5.695,Regular,0.067700925,Panes,256.5988,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2055.9904
DRM48,15.2,Bajo,0.112896669,Bebidas Suaves,36.0848,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1193.1136
FDS12,9.1,Bajo,0.173973652,Productos para hornear,126.5362,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1761.7068
FDR46,16.85,Bajo,0,Snack,146.076,OUT017,2007,,Sede 2,Supermercado Tipo1,2636.568
NCO02,11.15,Bajo,0.073516952,Otros,65.9142,OUT045,2002,,Sede 2,Supermercado Tipo1,790.9704
FDQ52,17,Bajo,0.119285634,Congelados,247.4434,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2980.1208
FDY28,7.47,Regular,0.153011599,Congelados,215.2218,OUT017,2007,,Sede 2,Supermercado Tipo1,3419.5488
FDE32,20.7,Bajo,0.04875891,Frutas y Vegetales,37.3506,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,834.9132
FDJ58,15.6,Regular,0.105276162,Snack,173.2764,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3779.0808
FDJ27,17.7,Regular,0.122123201,Carne,100.7674,OUT045,2002,,Sede 2,Supermercado Tipo1,814.9392
NCM18,13,Bajo,0.082970667,Productos de casa,60.0194,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1114.5492
FDA02,14,Regular,0.029782937,Diariamente,146.3786,OUT045,2002,,Sede 2,Supermercado Tipo1,866.8716
FDT26,18.85,Regular,0.067953506,Diariamente,119.044,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2396.88
DRD60,15.7,Bajo,0.03722507,Bebidas Suaves,182.4634,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1999.3974
NCR18,15.85,Bajo,0.020487625,Productos de casa,44.0112,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,468.7232
FDO27,6.175,Regular,0.179077475,Carne,94.3752,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1342.2528
FDP25,,Bajo,0.037131628,Enlatados,216.4824,OUT019,1985,Pequeño,Sede 1,Abarrotes,218.3824
FDQ51,16,Regular,0.017547958,Carne,48.3718,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,614.5334
NCH07,13.15,Bajo,0.093191195,Productos de casa,158.1604,OUT017,2007,,Sede 2,Supermercado Tipo1,1426.1436
FDP44,16.5,Regular,0.079875237,Frutas y Vegetales,102.7332,OUT045,2002,,Sede 2,Supermercado Tipo1,1537.998
NCP55,14.65,Bajo,0.01125332,Otros,57.0614,OUT017,2007,,Sede 2,Supermercado Tipo1,939.4438
FDO09,13.5,Regular,0.125170423,Snack,261.491,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3418.883
FDP38,10.1,Bajo,0.032152004,Enlatados,50.6008,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,404.8064
FDI48,11.85,Regular,0.056033565,Productos para hornear,51.4666,OUT017,2007,,Sede 2,Supermercado Tipo1,974.0654
FDS58,9.285,Regular,0.021049215,Snack,161.0578,OUT045,2002,,Sede 2,Supermercado Tipo1,2406.867
FDJ55,12.8,Regular,0.023526504,Carne,223.5404,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,5626.01
NCF06,6.235,Bajo,0.020229757,Productos de casa,260.8962,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,5956.9126
FDF41,12.15,Bajo,0.131445848,Congelados,246.846,OUT045,2002,,Sede 2,Supermercado Tipo1,6404.996
NCL05,,Bajo,0.083862625,Higiene,44.077,OUT019,1985,Pequeño,Sede 1,Abarrotes,216.385
FDT24,12.35,reg,0.18614827,Productos para hornear,78.2328,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1158.492
FDK08,9.195,Regular,0.204713036,Frutas y Vegetales,101.0016,OUT010,1998,,Sede 3,Abarrotes,202.4032
FDU55,16.2,Bajo,0.036057562,Frutas y Vegetales,260.3278,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2342.9502
NCY18,7.285,Bajo,0.031327839,Productos de casa,174.6054,OUT017,2007,,Sede 2,Supermercado Tipo1,2976.7918
FDS11,7.05,Regular,0.055558509,Panes,224.7088,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,3131.9232
FDC28,,Bajo,0,Congelados,109.9254,OUT019,1985,Pequeño,Sede 1,Abarrotes,108.5254
FDR59,14.5,Regular,0.063863551,Panes,262.3594,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,4448.2098
DRE15,13.35,Bajo,0,Diariamente,75.7012,OUT017,2007,,Sede 2,Supermercado Tipo1,1442.1228
FDP19,11.5,Bajo,0,Frutas y Vegetales,128.4652,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,2841.6344
DRN47,12.1,Bajo,0.016852909,Bebidas Fuertes,180.666,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,2876.256
FDJ34,11.8,Regular,0.094037241,Snack,124.5704,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1001.3632
FDX21,7.05,Bajo,0.085312137,Snack,107.4912,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,982.7208
FDI57,,Bajo,0.053764023,Comida marina,195.7768,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3547.3824
NCI42,18.75,Bajo,0.010365546,Productos de casa,207.0954,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,3125.931
FDL03,19.25,Regular,0.027135522,Carne,196.311,OUT045,2002,,Sede 2,Supermercado Tipo1,3142.576
FDX37,16.2,Bajo,0,Enlatados,100.57,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1398.18
FDW57,8.31,reg,0.116148596,Snack,176.0028,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,4427.57
FDX14,13.1,Bajo,0.075363922,Diariamente,73.8354,OUT017,2007,,Sede 2,Supermercado Tipo1,1956.1204
FDD09,13.5,Bajo,0.021496403,Frutas y Vegetales,180.5976,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,3078.6592
FDM09,11.15,Regular,0.085931544,Snack,169.679,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1018.674
NCW54,7.5,Bajo,0.096806008,Productos de casa,56.2588,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,687.1056
DRL11,,Bajo,0.04778563,Bebidas Fuertes,156.5946,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3787.0704
FDJ58,15.6,Regular,0.105725004,Snack,169.9764,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2748.4224
FDX21,,Bajo,0.148764535,Snack,111.1912,OUT019,1985,Pequeño,Sede 1,Abarrotes,109.1912
FDA20,6.78,Bajo,0.066997921,Frutas y Vegetales,186.524,OUT017,2007,,Sede 2,Supermercado Tipo1,2609.936
FDL34,16,Bajo,0.040938155,Snack,141.1496,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,4516.7872
FDL38,,Regular,0.014661762,Enlatados,89.1172,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2319.6472
DRL11,10.5,LF,0.048213766,Bebidas Fuertes,159.6946,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,3629.2758
FDO40,17.1,Bajo,0.032761024,Congelados,148.8392,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2087.9488
DRZ24,7.535,Bajo,0,Bebidas Suaves,121.644,OUT045,2002,,Sede 2,Supermercado Tipo1,1557.972
FDM52,15.1,Bajo,0.025988508,Congelados,146.6076,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2364.9216
FDM52,15.1,Bajo,0.026140452,Congelados,149.0076,OUT017,2007,,Sede 2,Supermercado Tipo1,4138.6128
FDV49,10,Bajo,0.025932408,Enlatados,264.7226,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,3171.8712
FDF47,20.85,Bajo,0.098170402,Starchy Foods,224.0746,OUT017,2007,,Sede 2,Supermercado Tipo1,2243.746
FDF56,16.7,Regular,0.119439636,Frutas y Vegetales,182.1976,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,724.3904
FDW12,8.315,Regular,0.059540542,Productos para hornear,143.6444,OUT010,1998,,Sede 3,Abarrotes,145.1444
FDY09,,Bajo,0.044122209,Snack,173.8054,OUT019,1985,Pequeño,Sede 1,Abarrotes,175.1054
FDY55,16.75,Bajo,0.081304829,Frutas y Vegetales,258.4988,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,4111.9808
FDU36,,Bajo,0.081014461,Productos para hornear,98.8384,OUT019,1985,Pequeño,Sede 1,Abarrotes,492.692
NCR06,12.5,Bajo,0.006775667,Productos de casa,42.9112,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1022.6688
FDW24,6.8,Bajo,0.03749705,Productos para hornear,49.9034,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,194.4136
FDF16,7.3,Bajo,0.086060695,Congelados,149.8076,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2808.3444
NCR18,15.85,Bajo,0.020519478,Productos de casa,42.5112,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,852.224
DRD01,12.1,Regular,0.061163967,Bebidas Suaves,56.5614,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,828.921
FDS15,9.195,Regular,0.07821891,Carne,107.6596,OUT045,2002,,Sede 2,Supermercado Tipo1,323.5788
FDT19,7.59,Regular,0.14492016,Frutas y Vegetales,174.708,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2942.836
FDE59,12.15,Bajo,0.062235983,Starchy Foods,34.5532,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,359.532
FDE04,19.75,Regular,0.030166924,Congelados,179.766,OUT010,1998,,Sede 3,Abarrotes,719.064
NCV17,18.85,Bajo,0.016104504,Higiene,130.2626,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2360.9268
FDC17,12.15,LF,0.01544786,Congelados,211.2928,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2735.1064
FDI45,13.1,Bajo,0.037574137,Frutas y Vegetales,174.2054,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3677.2134
FDZ33,,Bajo,0.106876976,Snack,146.7076,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3842.9976
FDJ56,,Bajo,0.32111501,Frutas y Vegetales,100.77,OUT019,1985,Pequeño,Sede 1,Abarrotes,199.74
FDN25,7.895,Regular,0.061124626,Desayuno,58.5588,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,171.7764
FDC10,,Regular,0.127599399,Snack,118.9098,OUT019,1985,Pequeño,Sede 1,Abarrotes,120.5098
FDQ22,16.75,Bajo,0.029785889,Snack,38.9822,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,628.5152
NCR54,16.35,Bajo,0,Productos de casa,198.211,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2946.165
DRK11,8.21,Bajo,0.010762387,Bebidas Fuertes,149.5392,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1789.6704
DRI37,15.85,Bajo,0.108206497,Bebidas Suaves,58.3904,OUT017,2007,,Sede 2,Supermercado Tipo1,468.7232
FDX37,16.2,Bajo,0.063127333,Enlatados,100.47,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1597.92
FDF05,17.5,Bajo,0.02687089,Congelados,264.491,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,3681.874
FDW36,,Bajo,0.099681705,Productos para hornear,107.4622,OUT019,1985,Pequeño,Sede 1,Abarrotes,317.5866
FDI04,13.65,Regular,0.072898645,Congelados,198.1426,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1977.426
FDB04,11.35,Regular,0.063354531,Diariamente,88.9856,OUT045,2002,,Sede 2,Supermercado Tipo1,1230.3984
FDU38,10.8,Bajo,0.082534287,Diariamente,191.1504,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,4410.2592
FDY28,7.47,Regular,0.152024355,Congelados,211.8218,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1496.0526
FDP20,19.85,Bajo,0.045669236,Frutas y Vegetales,126.402,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1012.016
FDC29,8.39,Regular,0.024342578,Congelados,113.6176,OUT017,2007,,Sede 2,Supermercado Tipo1,2862.94
FDR45,10.8,Bajo,0.028988288,Snack,239.2222,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,6692.6216
NCC42,15,Bajo,0.044908404,Higiene,140.2838,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1404.838
NCF42,17.35,Bajo,0.168329848,Productos de casa,176.7712,OUT017,2007,,Sede 2,Supermercado Tipo1,2812.3392
FDZ45,14.1,Bajo,0.111936685,Snack,198.8084,OUT010,1998,,Sede 3,Abarrotes,992.042
FDB23,19.2,Regular,0.005620213,Starchy Foods,226.6062,OUT017,2007,,Sede 2,Supermercado Tipo1,5191.2426
FDC41,15.6,Bajo,0.117095014,Congelados,78.067,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1148.505
FDA10,,LF,0.248301532,Snack,124.1072,OUT019,1985,Pequeño,Sede 1,Abarrotes,245.0144
NCM26,20.5,LF,0.023274107,Otros,154.134,OUT017,2007,,Sede 2,Supermercado Tipo1,2909.546
FDZ58,,Bajo,0.091354948,Snack,122.3072,OUT019,1985,Pequeño,Sede 1,Abarrotes,122.5072
FDW35,10.6,Bajo,0.011087128,Panes,41.4454,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1468.089
FDX32,15.1,Regular,0.099839365,Frutas y Vegetales,143.3786,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1733.7432
FDK40,7.035,Bajo,0.021938404,Congelados,264.691,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,5785.802
FDD04,16,Bajo,0.090480206,Diariamente,142.4154,OUT017,2007,,Sede 2,Supermercado Tipo1,1985.4156
FDP28,13.65,Regular,0.080640478,Congelados,262.6936,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,4175.8976
